sbid,name,status,template,survey,start,stop,duration,footprint,pitch,rotation,freq,weights,weights_id,commensal
18987,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-02 09:47:53.285741,2020-12-02 09:57:15.299289,562,boresight,0,0,832.5,auto,324,N
18988,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-02 10:28:35.982212,2020-12-02 10:35:56.470012,440,boresight,0,0,832.5,auto,324,N
18989,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-02 10:35:58.242412,2020-12-02 10:36:58.474930,60,square_6x6,1.05,45,832.5,auto,-,N
18990,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-02 10:54:07.287756,2020-12-02 10:55:07.339838,60,square_6x6,1.05,45,832.5,auto,-,N
18991,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-02 11:05:57.649385,2020-12-02 11:15:23.459795,565,square_6x6,1.05,45,832.5,auto,330,N
18994,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-02 11:59:02.117682,2020-12-02 12:05:31.810908,389,square_6x6,1.05,45,832.5,auto,330,N
18996,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-02 12:20:50.682348,2020-12-02 12:26:16.321493,325,square_6x6,1.05,45,832.5,auto,345,N
18998,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-02 12:41:58.953692,2020-12-02 12:48:36.787270,397,closepack36,0.9,45,920.5,auto,346,N
19000,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-02 13:00:57.090064,2020-12-02 13:04:18.501531,201,square_6x6,1.05,45,832.5,auto,-,N
19002,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-02 13:21:31.594001,2020-12-02 13:50:35.891174,1744,square_6x6,1.05,45,832.5,auto,348,N
19040,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-03 11:40:48.254462,2020-12-03 11:56:18.282953,930,square_6x6,1.05,45,864.5,auto,350,N
19044,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-03 12:04:26.995939,2020-12-03 12:24:07.662352,1180,closepack36,0.9,45,920.5,auto,351,N
19046,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-03 12:30:00.610671,2020-12-03 12:38:27.694548,507,square_6x6,1.05,45,832.5,auto,352,N
19048,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-03 12:48:28.206002,2020-12-03 13:15:35.987973,1627,closepack36,0.9,45,920.5,auto,353,N
19050,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-03 13:20:24.936764,2020-12-03 13:47:51.521546,1646,square_6x6,1.05,45,864.5,auto,354,N
19052,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-03 13:59:51.397076,2020-12-03 14:21:46.785712,1315,closepack36,0.84,45,1272.5,auto,355,N
19054,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-03 14:30:49.263214,2020-12-03 14:57:15.903480,1586,closepack36,1.05,45,864.5,auto,356,N
19056,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-03 15:02:00.627255,2020-12-03 15:29:56.494490,1675,square_6x6,1.05,45,832.5,auto,357,N
19058,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-03 15:33:16.132674,2020-12-03 15:33:45.856273,29,square_6x6,0.9,45,864.5,auto,-,N
19060,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-03 16:09:14.229857,2020-12-03 16:38:45.508191,1771,square_6x6,1.05,45,832.5,auto,358,N
19062,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-03 16:47:47.981659,2020-12-03 17:12:46.930090,1498,closepack36,0.9,45,1266.5,auto,359,N
19064,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-03 17:21:40.335291,2020-12-03 17:45:42.592776,1442,square_6x6,1.05,45,832.5,auto,360,N
19066,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-03 17:49:18.419242,2020-12-03 17:49:47.241458,28,square_6x6,0.9,45,864.5,auto,-,N
19068,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-03 18:27:52.093846,2020-12-03 18:55:47.378695,1675,closepack36,0.9,45,1266.5,auto,361,N
19070,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-03 19:03:20.799667,2020-12-03 19:27:42.903389,1462,square_6x6,1.05,45,864.5,auto,362,N
19072,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-03 19:33:02.317220,2020-12-03 20:01:42.149651,1719,closepack36,0.9,45,920.5,auto,363,N
19074,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-03 20:10:17.657917,2020-12-03 20:35:57.177422,1539,closepack36,0.9,45,1272.5,auto,364,N
19076,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-03 20:43:48.491553,2020-12-03 21:11:15.941199,1647,closepack36,0.9,45,920.5,auto,365,N
19078,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-03 21:23:13.783921,2020-12-03 21:43:41.896068,1228,closepack36,0.84,45,1266.5,auto,366,N
19081,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-04 09:23:26.351379,2020-12-04 09:54:19.042802,1852,closepack36,0.9,45,1272.5,auto,368,N
19083,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-04 10:00:59.860601,2020-12-04 10:30:21.504597,1761,closepack36,0.9,45,1272.5,auto,369,N
19088,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-04 12:07:03.888321,2020-12-04 12:32:41.132195,1537,closepack36,0.9,45,1272.5,auto,371,N
19092,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-04 13:06:13.599366,2020-12-04 13:35:17.475053,1743,closepack36,0.84,45,1272.5,auto,372,N
19095,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-04 13:55:40.984634,2020-12-04 14:19:35.259135,1434,square_6x6,1.05,45,832.5,auto,373,N
19098,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-04 14:31:09.506556,2020-12-04 15:00:22.915234,1753,square_6x6,1.05,45,864.5,auto,374,N
19101,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-04 15:11:37.628110,2020-12-04 15:40:03.876862,1706,closepack36,0.9,45,864.5,auto,375,N
19104,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-04 15:51:05.902631,2020-12-04 16:19:51.625986,1725,closepack36,1.05,45,864.5,auto,376,N
19107,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-04 16:36:48.627801,2020-12-04 16:59:44.526961,1375,closepack36,0.84,45,1272.5,auto,377,N
19110,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-04 17:11:30.021664,2020-12-04 17:39:42.708128,1692,closepack36,0.9,45,1266.5,auto,378,N
19113,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-04 17:51:27.580764,2020-12-04 18:19:37.852223,1690,closepack36,0.9,45,1272.5,auto,379,N
19116,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-04 18:35:15.848922,2020-12-04 18:59:12.076912,1436,square_6x6,1.05,45,864.5,auto,380,N
19119,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-04 19:13:39.602048,2020-12-04 19:39:22.099761,1542,closepack36,0.9,45,1272.5,auto,381,N
19122,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-04 19:50:50.738339,2020-12-04 20:19:11.212738,1700,closepack36,0.84,45,1266.5,auto,382,N
19125,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-04 20:30:08.075257,2020-12-04 20:59:34.914511,1766,closepack36,0.9,45,1266.5,auto,383,N
19128,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-04 21:10:51.449194,2020-12-04 21:39:17.369038,1705,closepack36,0.84,45,1272.5,auto,384,N
19131,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-04 21:52:21.536536,2020-12-04 21:56:47.229801,265,square_6x6,1.05,45,832.5,auto,-,N
19134,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-04 22:36:38.514023,2020-12-04 22:59:58.703274,1400,closepack36,0.9,45,1272.5,auto,386,N
19137,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-04 23:11:20.017051,2020-12-04 23:39:49.613881,1709,closepack36,0.84,45,1272.5,auto,387,N
19140,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-04 23:51:12.980068,2020-12-04 23:52:13.184857,60,square_6x6,1.05,45,832.5,auto,-,N
19143,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 00:31:06.849543,2020-12-05 00:59:59.651970,1732,closepack36,1.05,45,864.5,auto,389,N
19146,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 01:15:46.136755,2020-12-05 01:40:06.996610,1460,closepack36,0.9,45,1272.5,auto,390,N
19149,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 01:55:50.643376,2020-12-05 02:19:06.106011,1395,closepack36,1.05,45,864.5,auto,391,N
19152,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 02:28:25.911158,2020-12-05 02:59:06.502033,1840,closepack36,0.9,45,1272.5,auto,392,N
19155,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-05 03:10:06.644054,2020-12-05 03:11:07.989756,61,closepack36,0.9,45,864.5,auto,-,N
19158,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 03:49:53.339537,2020-12-05 04:20:12.490771,1819,closepack36,0.84,45,1266.5,auto,394,N
19161,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 04:28:21.878376,2020-12-05 04:58:50.520936,1828,closepack36,0.9,45,1272.5,auto,395,N
19164,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 05:08:26.160466,2020-12-05 05:39:54.052436,1887,closepack36,0.84,45,1266.5,auto,396,N
19350,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 05:52:48.235146,2020-12-05 06:21:24.985830,1716,closepack36,0.84,45,1272.5,auto,397,N
19353,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 06:32:55.823353,2020-12-05 07:01:26.139539,1710,closepack36,0.84,45,1266.5,auto,398,N
19356,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 07:13:01.635232,2020-12-05 07:41:25.904322,1704,closepack36,0.84,45,1272.5,auto,399,N
19359,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 07:51:50.892499,2020-12-05 08:21:17.537649,1766,closepack36,0.9,45,1272.5,auto,400,N
19362,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 08:33:08.675746,2020-12-05 09:02:06.904777,1738,closepack36,0.84,45,1266.5,auto,401,N
19365,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-05 09:21:57.936425,2020-12-05 09:23:00.188059,62,square_6x6,1.05,45,832.5,auto,-,N
19368,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 09:53:25.650414,2020-12-05 10:21:51.496365,1705,closepack36,0.9,45,864.5,auto,403,N
19371,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 10:37:27.995242,2020-12-05 11:01:06.882832,1418,closepack36,0.84,45,1266.5,auto,404,N
19374,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-05 11:14:34.075424,2020-12-05 11:15:34.135365,60,square_6x6,1.05,45,864.5,auto,-,N
19377,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 11:51:52.831283,2020-12-05 12:21:08.188557,1755,closepack36,0.9,45,864.5,auto,406,N
19380,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 12:35:28.948705,2020-12-05 13:02:02.548780,1593,closepack36,0.9,45,1266.5,auto,407,N
19383,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 13:17:04.361309,2020-12-05 13:40:56.798725,1432,closepack36,1.05,45,864.5,auto,408,N
19386,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 13:55:50.692735,2020-12-05 14:21:32.762006,1542,closepack36,0.9,45,1266.5,auto,409,N
19389,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 14:32:55.375989,2020-12-05 15:02:20.858450,1765,closepack36,0.9,45,1272.5,auto,410,N
19392,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 15:17:36.162869,2020-12-05 15:41:59.270108,1463,square_6x6,1.05,45,832.5,auto,411,N
19395,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 15:56:43.334467,2020-12-05 16:21:46.772307,1503,closepack36,0.9,45,1272.5,auto,412,N
19398,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 16:33:43.367410,2020-12-05 17:01:42.728558,1679,closepack36,0.9,45,1266.5,auto,413,N
19401,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 17:13:41.531516,2020-12-05 17:41:38.256178,1676,closepack36,0.9,45,1272.5,auto,414,N
19404,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-05 17:55:04.039250,2020-12-05 17:56:11.080762,67,closepack36,0.9,45,864.5,auto,-,N
19407,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 18:31:31.986283,2020-12-05 19:01:08.112984,1776,closepack36,1.05,45,864.5,auto,416,N
19410,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 19:15:26.942455,2020-12-05 19:41:19.868135,1552,closepack36,0.84,45,1266.5,auto,417,N
19413,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-05 19:51:53.067875,2020-12-05 19:52:53.147332,60,square_6x6,1.05,45,864.5,auto,-,N
19416,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 20:37:39.267084,2020-12-05 21:01:23.786830,1424,closepack36,0.9,45,1266.5,auto,419,N
19419,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 21:19:24.317671,2020-12-05 21:41:16.408627,1312,square_6x6,1.05,45,864.5,auto,420,N
19422,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 21:56:27.754781,2020-12-05 22:21:46.765104,1519,closepack36,0.9,45,1272.5,auto,421,N
19425,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 22:33:52.522884,2020-12-05 23:02:00.464595,1687,closepack36,0.84,45,1266.5,auto,422,N
19428,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-05 23:14:04.690668,2020-12-05 23:41:46.668295,1661,closepack36,0.84,45,1272.5,auto,423,N
19431,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-05 23:52:48.233077,2020-12-05 23:53:48.372334,60,square_6x6,1.05,45,832.5,auto,-,N
19434,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 00:33:03.425212,2020-12-06 01:01:04.856075,1681,closepack36,0.9,45,864.5,auto,425,N
19437,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 01:17:33.788180,2020-12-06 01:41:16.453981,1422,closepack36,0.9,45,1272.5,auto,426,N
19440,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-06 01:59:19.990833,2020-12-06 02:00:30.898606,70,square_6x6,1.05,45,864.5,auto,-,N
19443,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 02:32:01.262017,2020-12-06 03:01:48.519832,1787,closepack36,0.9,45,864.5,auto,428,N
19446,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 03:12:37.219824,2020-12-06 03:41:34.625360,1737,closepack36,1.05,45,864.5,auto,429,N
19449,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-06 03:53:53.985159,2020-12-06 03:54:57.083209,63,closepack36,0.84,45,1266.5,auto,-,N
19452,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 04:32:51.544586,2020-12-06 05:01:11.167287,1699,closepack36,0.9,45,1272.5,auto,431,N
19455,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 05:50:19.159040,2020-12-06 05:55:39.177769,320,closepack36,0.9,45,864.5,auto,-,N
19458,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-06 06:18:08.658567,2020-12-06 06:19:08.959574,60,closepack36,0.9,45,1272.5,auto,-,N
19461,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 06:31:47.376699,2020-12-06 07:01:27.237638,1779,closepack36,0.84,45,1272.5,auto,434,N
19464,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 07:31:17.795924,2020-12-06 07:42:41.765818,683,closepack36,1.05,45,864.5,auto,-,N
19467,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 08:00:26.377283,2020-12-06 08:21:24.847366,1258,closepack36,0.9,45,1266.5,auto,436,N
19470,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 08:33:12.714493,2020-12-06 09:02:05.798837,1733,closepack36,0.84,45,1272.5,auto,437,N
19473,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 09:13:21.195114,2020-12-06 09:41:14.583329,1673,closepack36,0.9,45,1272.5,auto,438,N
19476,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-06 09:59:21.231344,2020-12-06 10:00:29.161468,67,square_6x6,1.05,45,832.5,auto,-,N
19479,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 10:32:46.852024,2020-12-06 11:01:04.260086,1697,square_6x6,1.05,45,864.5,auto,440,N
19482,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 11:16:57.517149,2020-12-06 11:41:07.590282,1450,closepack36,0.9,45,1272.5,auto,441,N
19485,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-06 11:53:36.376190,2020-12-06 11:54:36.413775,60,square_6x6,1.05,45,832.5,auto,-,N
19488,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 12:39:53.076434,2020-12-06 13:02:03.723709,1330,closepack36,0.84,45,1266.5,auto,443,N
19491,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 13:17:19.320759,2020-12-06 13:40:56.200637,1416,square_6x6,1.05,45,832.5,auto,444,N
19494,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 13:55:41.449847,2020-12-06 14:21:33.111276,1551,closepack36,0.9,45,1272.5,auto,445,N
19497,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 14:37:42.330352,2020-12-06 15:02:20.043059,1477,square_6x6,1.05,45,864.5,auto,446,N
19500,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 15:13:22.519840,2020-12-06 15:42:02.397700,1719,closepack36,0.9,45,864.5,auto,447,N
19503,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 16:05:51.916214,2020-12-06 16:21:49.422529,957,closepack36,1.05,45,864.5,auto,448,N
19506,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 16:45:29.699550,2020-12-06 17:01:45.143136,975,square_6x6,1.05,45,832.5,auto,449,N
19509,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 17:25:23.402331,2020-12-06 17:41:40.677901,977,closepack36,1.05,45,864.5,auto,450,N
19512,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 18:05:11.668139,2020-12-06 18:21:09.886891,958,square_6x6,1.05,45,864.5,auto,451,N
19515,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 18:44:27.465171,2020-12-06 19:01:18.725903,1011,square_6x6,1.05,45,832.5,auto,452,N
19518,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 19:24:39.839311,2020-12-06 19:41:31.431255,1011,square_6x6,1.05,45,864.5,auto,453,N
19521,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 20:05:06.013723,2020-12-06 20:21:31.055023,985,closepack36,1.05,45,864.5,auto,454,N
19524,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 20:44:58.665084,2020-12-06 21:01:24.726942,986,square_6x6,1.05,45,864.5,auto,455,N
19527,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 21:24:51.846128,2020-12-06 21:41:15.017763,983,square_6x6,1.05,45,832.5,auto,456,N
19530,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-06 22:04:20.595869,2020-12-06 22:21:57.624454,1057,square_6x6,1.05,45,832.5,auto,457,N
19575,CRAFT/filler,ERRORED,balflyseye,AS106,2020-12-11 10:49:50.013102,2020-12-11 10:52:08.390994,138,closepack36,0.9,45,1272.5,auto,461,N
19578,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 11:04:18.533197,2020-12-11 11:33:08.142238,1729,closepack36,0.84,45,1266.5,auto,462,N
19581,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 11:44:21.255633,2020-12-11 12:13:13.406020,1732,closepack36,0.84,45,1272.5,auto,463,N
19584,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 12:24:31.739395,2020-12-11 12:54:07.660830,1775,closepack36,0.84,45,1266.5,auto,464,N
19587,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 13:02:21.308967,2020-12-11 13:32:56.386510,1835,closepack36,0.9,45,1272.5,auto,465,N
19590,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 13:42:21.972534,2020-12-11 14:14:45.776513,1943,closepack36,0.9,45,1272.5,auto,438,N
19593,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 14:22:22.438731,2020-12-11 14:54:56.441302,1954,closepack36,0.84,45,1272.5,auto,463,N
19596,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 15:02:22.220301,2020-12-11 15:33:08.092118,1845,closepack36,0.9,45,1266.5,auto,436,N
19599,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 15:45:58.655017,2020-12-11 16:13:46.742361,1668,closepack36,0.9,45,1272.5,auto,466,N
19602,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 16:22:25.326648,2020-12-11 16:52:48.274856,1822,closepack36,0.9,45,1266.5,auto,436,N
19605,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 17:05:36.666325,2020-12-11 17:33:38.038680,1681,closepack36,0.84,45,1266.5,auto,467,N
19608,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 17:42:21.825185,2020-12-11 18:14:05.611304,1903,closepack36,0.84,45,1272.5,auto,463,N
19611,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 18:25:22.661213,2020-12-11 18:53:17.031714,1674,closepack36,0.84,45,1266.5,auto,468,N
19614,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 19:02:21.966672,2020-12-11 19:32:48.013591,1826,closepack36,0.84,45,1272.5,auto,463,N
19617,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 19:42:23.495901,2020-12-11 20:14:15.361887,1911,closepack36,0.9,45,1272.5,auto,438,N
19620,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 20:22:22.785925,2020-12-11 20:55:17.879133,1975,closepack36,0.84,45,1266.5,auto,468,N
19623,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 21:02:23.408650,2020-12-11 21:32:49.227400,1825,closepack36,0.9,45,1266.5,auto,436,N
19626,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 21:45:12.112357,2020-12-11 22:13:53.060382,1720,closepack36,0.9,45,1272.5,auto,469,N
19629,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 22:25:41.827734,2020-12-11 22:52:57.408389,1635,closepack36,0.9,45,1266.5,auto,470,N
19632,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 23:02:25.262351,2020-12-11 23:34:27.017550,1921,closepack36,0.9,45,1272.5,auto,469,N
19635,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-11 23:46:24.594087,2020-12-12 00:14:02.268662,1657,closepack36,0.9,45,1266.5,auto,471,N
19638,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 00:25:57.217082,2020-12-12 00:53:08.593061,1631,closepack36,0.84,45,1266.5,auto,472,N
19641,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 01:02:23.241900,2020-12-12 01:34:18.894657,1915,closepack36,0.84,45,1272.5,auto,463,N
19644,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 01:45:55.280423,2020-12-12 02:13:54.314099,1679,closepack36,0.84,45,1266.5,auto,473,N
19647,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 02:25:36.762389,2020-12-12 02:53:42.577893,1685,closepack36,0.84,45,1272.5,auto,474,N
19650,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 03:05:15.621636,2020-12-12 03:33:31.537407,1695,closepack36,0.9,45,1272.5,auto,475,N
19653,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 03:44:48.556049,2020-12-12 04:13:21.152306,1712,closepack36,0.84,45,1266.5,auto,476,N
19656,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 04:24:30.231097,2020-12-12 04:53:11.705979,1721,closepack36,0.84,45,1272.5,auto,477,N
19659,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 05:04:29.068987,2020-12-12 05:33:23.796421,1734,closepack36,0.9,45,1272.5,auto,478,N
19662,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 05:44:49.181916,2020-12-12 06:13:28.100053,1718,closepack36,0.9,45,1272.5,auto,479,N
19665,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 06:28:28.871112,2020-12-12 06:53:28.372726,1499,closepack36,0.84,45,1272.5,auto,480,N
19668,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 07:04:38.512296,2020-12-12 07:33:16.012219,1717,closepack36,0.84,45,1266.5,auto,481,N
19671,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 07:42:21.131972,2020-12-12 08:12:51.428437,1830,closepack36,0.9,45,1266.5,auto,471,N
19674,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 08:22:22.772611,2020-12-12 08:53:17.747211,1854,closepack36,0.84,45,1266.5,auto,481,N
19677,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 09:05:32.516032,2020-12-12 09:33:42.207894,1689,closepack36,0.9,45,1272.5,auto,482,N
19680,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 09:42:25.414911,2020-12-12 10:12:49.685427,1824,closepack36,0.84,45,1266.5,auto,481,N
19683,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 10:24:36.187443,2020-12-12 10:53:10.871214,1714,closepack36,0.9,45,1266.5,auto,483,N
19686,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 11:02:23.917731,2020-12-12 11:32:48.507359,1824,closepack36,0.84,45,1266.5,auto,481,N
19689,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 11:44:35.904163,2020-12-12 12:13:10.787417,1714,closepack36,0.9,45,1266.5,auto,484,N
19692,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 12:24:21.287967,2020-12-12 12:54:07.617694,1786,closepack36,0.84,45,1272.5,auto,485,N
19695,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 13:02:25.642777,2020-12-12 13:33:01.170948,1835,closepack36,0.9,45,1272.5,auto,482,N
19698,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 13:42:23.290640,2020-12-12 14:12:47.017297,1823,closepack36,0.84,45,1266.5,auto,481,N
19701,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-12-12 14:24:57.916343,2020-12-12 14:54:06.835294,1748,closepack36,0.9,45,1266.5,auto,486,N
