sbid,scan,nbeam,fch1,foff,nchans,nsamples,tsamp,tstart,srcra,srcdec,goodfrac,nant,ndm,trigger_threshold,pointra,pointdec,footprint,pitch,obsfreq,maxwidth,fmin,fmax,maxdm,obsconfig,w_bandwidth,w_goodfrac,w_nant,tobs,w_tot,t_eff,fbar,bfactors,alt,az
59985,33/20240313020233,36,743.9907407407406,1.0,192.0,14080.0,0.0138240000233054,60382.08565175095,300.15312673533623,-65.04478026835899,0.7577914562289564,21.0,162.0,9.0,300.15282480240734,-65.10524387726856,square_6x6,1.05,864.5,8,743.9907407407406,935.9907407407406,811.2843283342839,square_6x6_1.05_864MHz,0.7377879464668811,0.6596666928521856,0.8146717551793567,194.64192032814003,0.3964959649287469,77.17473601609015,839.9907407407406,1.0031579368394372,49.918912168165775,191.9212069551012
59985,34/20240313020615,36,743.9907407407406,1.0,192.0,14080.0,0.0138240000233054,60382.088206630935,298.4930719984074,-65.83545815450142,0.792602292455808,21.0,162.0,9.0,298.49283190096617,-65.89817248215272,square_6x6,1.05,864.5,8,743.9907407407406,935.9907407407406,811.2843283342839,square_6x6_1.05_864MHz,0.7377879464668811,0.7056396667224866,0.8146717551793567,194.64192032814003,0.4241282507980495,82.55313720074734,839.9907407407406,1.0031579368394372,48.72040398686146,192.8124224637584
59985,35/20240313020957,36,743.9907407407406,1.0,192.0,11776.0,0.0138240000233054,60382.09081399095,296.72963759136394,-66.60771968623811,0.9002013454289268,21.0,162.0,9.0,296.7294946485986,-66.67277162185484,square_6x6,1.05,864.5,8,743.9907407407406,935.9907407407406,811.2843283342839,square_6x6_1.05_864MHz,0.7377879464668811,0.8541015038380423,0.8146717551793567,162.7914242744444,0.513361980498295,83.570927973667,839.9907407407406,1.0031579368394372,47.51383091702089,193.5883579118085
59986,00/20240313021620,36,743.9907407407406,1.0,192.0,50432.0,0.0138240000233054,60382.09526327093,329.3617,-37.61462614228923,0.7975634958403836,21.0,162.0,9.0,329.3616999999999,-37.6363,square_6x6,1.05,864.5,8,743.9907407407406,935.9907407407406,811.2843283342839,square_6x6_1.05_864MHz,0.7377879464668811,0.7122753296830862,0.8146717551793567,697.171969175338,0.4281166492074481,298.470927364704,839.9907407407406,1.0031579368394372,78.0035158410845,155.97934908659738
59987,00/20240313022920,35,743.9907407407406,1.0,192.0,47616.0,0.0138240000233054,60382.10477367117,334.7839988854556,-43.921410673781736,0.8437033303464756,21.0,162.0,9.0,334.8837208333333,-43.87260277777778,square_6x6,1.05,864.5,8,743.9907407407406,935.9907407407406,811.2843283342839,square_6x6_1.05_864MHz,0.7377879464668811,0.7749695615955319,0.8146717551793567,658.2435851097099,0.465799330850982,306.6094214810543,839.9907407407406,1.0031579368394372,71.6713396055543,160.64495718695937
59988,00/20240313024347,36,743.9907407407406,1.0,192.0,49152.0,0.0138240000233054,60382.11429687104,332.3076916666667,-50.06228176621454,0.8846664428710938,21.0,162.0,9.0,332.30769166666664,-50.09590833333333,square_6x6,1.05,864.5,8,743.9907407407406,935.9907407407406,811.2843283342839,square_6x6_1.05_864MHz,0.7377879464668811,0.8320881380672823,0.8146717551793567,679.477249145507,0.5001307369063698,339.82745732625546,839.9907407407406,1.0031579368394372,66.654306427605,176.33562037839314
59989,00/20240313025655,36,743.9907407407406,1.0,192.0,49152.0,0.0138240000233054,60382.12338359122,333.5294083333334,-56.26410071723426,0.885816032503858,21.0,162.0,9.0,333.5294083333333,-56.30629444444444,square_6x6,1.05,864.5,8,743.9907407407406,935.9907407407406,811.2843283342839,square_6x6_1.05_864MHz,0.7377879464668811,0.8337105641080882,0.8146717551793567,679.477249145507,0.5011059041924328,340.4900613112463,839.9907407407406,1.0031579368394372,60.50961975093465,179.75915166062578
59991,00/20240313033541,36,711.9907407407406,1.0,192.0,7424.0,0.0138240000233054,60382.15030839135,294.85427500000003,-64.39640155200004,0.8147256395673692,23.0,162.0,9.0,294.85427500000003,-64.45510797289313,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.7353889092502839,0.9368252320701606,102.6293761730193,0.508284903322462,52.1649625461477,807.9907407407406,0.9671866170639878,42.019565224515254,205.09274748378047
59992,00/20240313033839,36,711.9907407407406,1.0,192.0,6144.0,0.0138240000233054,60382.15233079092,294.85427500000003,-64.39640155200004,0.9653440875771604,23.0,162.0,9.0,294.85427500000003,-64.45510797289313,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9484691543007802,0.9368252320701606,84.93465614318838,0.6555613585328535,55.67987856774934,807.9907407407406,0.9671866170639878,41.75603030303934,205.28389960225985
59993,00/20240313034150,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.15457079121,301.7647041666668,-56.26419501061788,0.9710048168572984,23.0,162.0,9.0,301.76470416666666,-56.30638888888888,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9568240358912626,0.9368252320701606,1203.240962028502,0.6613360719233755,795.746651405233,807.9907407407406,0.9671866170639878,47.032886056495755,214.3753488317441
59993,00/20240313040223,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.16885687112,301.7647041666668,-56.26419501061788,0.9850668913398696,23.0,162.0,9.0,301.76470416666666,-56.30638888888888,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.977684170462516,0.9368252320701606,1203.240962028502,0.6757541456126462,813.0950682617089,807.9907407407406,0.9671866170639878,44.37821629733288,215.9208906404552
59993,00/20240313042256,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.18315319092,301.7647041666668,-56.26419501061788,0.9534774662784786,23.0,162.0,9.0,301.76470416666666,-56.30638888888888,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9310342348166274,0.9368252320701606,1203.240962028502,0.6435107194044063,774.2984570918113,807.9907407407406,0.9671866170639878,41.634307056400814,217.06051734693455
59993,00/20240313044357,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.19777079093,301.7647041666668,-56.26419501061788,0.9680372583061002,23.0,162.0,9.0,301.76470416666666,-56.30638888888888,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9524410594952194,0.9368252320701606,1203.240962028502,0.658306653467774,792.101531028328,807.9907407407406,0.9671866170639878,38.76539473680749,217.85283235090543
59993,00/20240313050435,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.212079911296,301.7647041666668,-56.26419501061788,0.9531709824771922,23.0,162.0,9.0,301.76470416666666,-56.30638888888888,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9305853663483915,0.9368252320701606,1203.240962028502,0.6432004712308047,773.9251537809394,807.9907407407406,0.9671866170639878,35.917718358173595,218.30392531621527
59993,00/20240313052536,36,711.9907407407406,1.0,192.0,68864.0,0.0138240000233054,60382.22668727095,301.7647041666668,-56.26419501061788,0.927803754904998,23.0,162.0,9.0,301.76470416666666,-56.30638888888888,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.8936844240572562,0.9368252320701606,951.9759376049032,0.6176953383017821,588.0310988340169,807.9907407407406,0.9671866170639878,33.28262420085488,218.464667867949
59994,00/20240313060351,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.25322551121,332.30769166666664,-50.062206855801726,0.9680517258986926,23.0,162.0,9.0,332.30769166666664,-50.09583333333334,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9524624113294337,0.9368252320701606,1203.240962028502,0.6583214113936181,792.1192883692183,807.9907407407406,0.9671866170639878,46.142321580422674,224.45521810354333
59994,00/20240313062426,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.26751799117,332.30769166666664,-50.062206855801726,0.9657688248910676,23.0,162.0,9.0,332.30769166666664,-50.09583333333334,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.949095192034239,0.9368252320701606,1203.240962028502,0.6559940622693725,789.3189265699849,807.9907407407406,0.9671866170639878,42.886674785544784,225.3479656576452
59994,00/20240313064527,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.28209847099,332.30769166666664,-50.062206855801726,0.970588660811547,23.0,162.0,9.0,332.30769166666664,-50.09583333333334,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9562089841945908,0.9368252320701606,1203.240962028502,0.6609109614977914,795.2351411277848,807.9907407407406,0.9671866170639878,39.52495464452408,225.8641194909162
59994,00/20240313070600,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.29643319109,332.30769166666664,-50.062206855801726,0.967439831835512,23.0,162.0,9.0,332.30769166666664,-50.09583333333334,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9515594936855897,0.9368252320701606,1203.240962028502,0.6576973342535681,791.3683731908446,807.9907407407406,0.9671866170639878,36.20075779238214,226.0382799508142
59994,00/20240313072640,36,711.9907407407406,1.0,192.0,69376.0,0.0138240000233054,60382.310783271016,332.30769166666664,-50.062206855801726,0.9643947741560748,23.0,162.0,9.0,332.30769166666664,-50.09583333333334,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.947070420244673,0.9368252320701606,959.0538256168354,0.6545945838160481,627.7914398368412,807.9907407407406,0.9671866170639878,33.19895799035958,225.94719820809655
59995,00/20240313074440,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.323226151326,16.74418333333333,-43.84547284027087,0.9573807992706632,23.0,162.0,9.0,16.744183333333332,-43.8725,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9367572648595487,0.9368252320701606,1203.240962028502,0.6474663539475536,779.058038604941,807.9907407407406,0.9671866170639878,60.45524432961984,226.96973662534313
59995,00/20240313080515,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.33753143091,16.74418333333333,-43.84547284027087,0.9737766506884872,23.0,162.0,9.0,16.744183333333332,-43.8725,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9609239883353071,0.9368252320701606,1203.240962028502,0.6641698703468143,799.1563937464463,807.9907407407406,0.9671866170639878,57.004759572370595,229.70251344033716
59995,00/20240313082616,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.35207095117,16.74418333333333,-43.84547284027087,0.971102685866013,23.0,162.0,9.0,16.744183333333332,-43.8725,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9569686990966189,0.9368252320701606,1203.240962028502,0.6614360600010087,795.8669611559558,807.9907407407406,0.9671866170639878,53.37508565992006,231.62129362358917
59995,00/20240313084646,12,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.36642359131,16.859467178008074,-42.53191340672532,0.3223613664215686,23.0,162.0,9.0,16.744183333333332,-43.8725,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.18302671373635104,0.9368252320701606,1203.240962028502,0.12650410459922667,152.21492051852775,807.9907407407406,0.9671866170639878,49.71327467524987,232.86341788814505
59995,00/20240313090747,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.38095159111,16.74418333333333,-43.84547284027087,0.9638795275054468,23.0,162.0,9.0,16.744183333333332,-43.8725,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9463115354626885,0.9368252320701606,1203.240962028502,0.6540700590738445,787.0038871140518,807.9907407407406,0.9671866170639878,45.958071423986674,233.60450631126056
59995,00/20240313092822,36,711.9907407407406,1.0,192.0,69376.0,0.0138240000233054,60382.39526711105,16.74418333333333,-43.84547284027087,0.9353579492667738,23.0,162.0,9.0,16.744183333333332,-43.8725,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9046212019609284,0.9368252320701606,959.0538256168354,0.6252546025625044,599.6528185721038,807.9907407407406,0.9671866170639878,42.60100688006212,233.911071583536
59996,00/20240313094550,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.40745911122,33.488370833333335,-43.84547284027087,0.9714659314789282,21.0,162.0,9.0,33.488370833333335,-43.8725,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9575056873957122,0.8146717551793567,1203.240962028502,0.5755135821808047,692.4815162837009,807.9907407407406,0.9671866170639878,51.05832798307727,232.44738908318925
59996,00/20240313100633,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.421729831294,33.488370833333335,-43.84547284027087,0.9761846405228758,21.0,162.0,9.0,33.488370833333335,-43.8725,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9644905018817899,0.8146717551793567,1203.240962028502,0.5797118398608029,697.5330318934253,807.9907407407406,0.9671866170639878,47.38565688933203,233.3523681378145
59996,00/20240313102705,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.43602359136,33.488370833333335,-43.84547284027087,0.990187993600218,21.0,162.0,9.0,33.488370833333335,-43.8725,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9853181529607066,0.8146717551793567,1203.240962028502,0.5922304037070827,712.5958806990383,807.9907407407406,0.9671866170639878,43.674336321522496,233.8219820400258
59996,00/20240313104740,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.450323751,33.488370833333335,-43.84547284027087,0.9968830848311548,21.0,162.0,9.0,33.488370833333335,-43.8725,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9953282723265946,0.8146717551793567,1203.240962028502,0.5982470360155431,719.835339146042,807.9907407407406,0.9671866170639878,39.947760178692675,233.93457515839032
59996,00/20240313110816,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.46463031116,33.488370833333335,-43.84547284027087,0.9943099809368192,21.0,162.0,9.0,33.488370833333335,-43.8725,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9914771240625853,0.8146717551793567,1203.240962028502,0.5959322840907189,717.0501348131592,807.9907407407406,0.9671866170639878,36.22147467918968,233.7475921604996
59996,00/20240313112851,36,711.9907407407406,1.0,192.0,70656.0,0.0138240000233054,60382.4789714313,33.488370833333335,-43.84547284027087,0.9846858435654858,21.0,162.0,9.0,33.488370833333335,-43.8725,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9771169373880074,0.8146717551793567,976.7485456466663,0.5873010220703859,573.6454191640502,807.9907407407406,0.9671866170639878,32.84049781449374,233.35202386215116
59997,00/20240313115526,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.49736887104,63.52940833333335,-31.37035381199311,0.9988085511982572,22.0,162.0,9.0,63.52940833333333,-31.3875,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9982133592344833,0.8750385237975271,1203.240962028502,0.6444394330026002,775.4159233351511,807.9907407407406,0.9671866170639878,49.75720748558063,252.13766924747372
59997,00/20240313121600,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.5116639112,63.52940833333335,-31.37035381199311,0.9915495804350604,22.0,162.0,9.0,63.52940833333333,-31.3875,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9873511870842351,0.8750385237975271,1203.240962028502,0.6374268920493807,766.978146812335,807.9907407407406,0.9671866170639878,45.37813211051357,251.3966974043815
59997,00/20240313123635,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.52596407131,63.52940833333335,-31.37035381199311,0.999919151688453,22.0,162.0,9.0,63.52940833333333,-31.3875,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9998787299838812,0.8750385237975271,1203.240962028502,0.6455145844935641,776.7095896494649,807.9907407407406,0.9671866170639878,41.01873934109746,250.49084140208444
59997,00/20240313125711,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.54024375117,63.52940833333335,-31.37035381199311,0.9999931917211328,22.0,162.0,9.0,63.52940833333333,-31.3875,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9999897875990814,0.8750385237975271,1203.240962028502,0.6455862824987132,776.795859626156,807.9907407407406,0.9671866170639878,36.69186612756772,249.44517081190384
59997,00/20240313131745,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.55454647102,63.52940833333335,-31.37035381199311,0.997204350490196,22.0,162.0,9.0,63.52940833333333,-31.3875,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9958094579734105,0.8750385237975271,1203.240962028502,0.6428874914749212,773.5485637183746,807.9907407407406,0.9671866170639878,32.38946685627608,248.27003076330803
59997,00/20240313133820,36,711.9907407407406,1.0,192.0,72960.0,0.0138240000233054,60382.568831271295,63.52940833333335,-31.37035381199311,0.9815718404808316,22.0,162.0,9.0,63.52940833333333,-31.3875,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9724855034824079,0.8750385237975271,1008.599041700362,0.6278297126258312,633.2284465054271,807.9907407407406,0.9671866170639878,28.46373267429809,247.0821027360251
59998,00/20240313135914,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.58343479111,170.68965416666666,3.608224830031759e-15,0.9947833690767972,23.0,162.0,9.0,170.68965416666666,0.0,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9921852674695076,0.9368252320701606,1203.240962028502,0.6857769901205716,825.1549653296871,807.9907407407406,0.9671866170639878,50.691343399562456,52.40534536815977
59998,00/20240313141957,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.59773367112,170.68965416666666,3.608224830031759e-15,0.9900630391045306,23.0,162.0,9.0,170.68965416666666,0.0,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9851316489088503,0.9368252320701606,1203.240962028502,0.6809016815823555,819.2887943939783,807.9907407407406,0.9671866170639878,54.189401629415336,46.171041478665366
59998,00/20240313144032,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.61202487097,170.68965416666666,3.608224830031759e-15,0.9937104268790852,23.0,162.0,9.0,170.68965416666666,0.0,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9905804904296572,0.9368252320701606,1203.240962028502,0.6846678029513144,823.8203458930803,807.9907407407406,0.9671866170639878,57.30770139425824,38.85882104739811
59998,00/20240313150106,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.62631223098,170.68965416666666,3.608224830031759e-15,0.9933014677737896,23.0,162.0,9.0,170.68965416666666,0.0,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9899690468686115,0.9368252320701606,1203.240962028502,0.6842451863910101,823.3118363364906,807.9907407407406,0.9671866170639878,59.92794992812251,30.31557296648091
59998,00/20240313152141,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.64058167095,170.68965416666666,3.608224830031759e-15,0.995140165441176,23.0,162.0,9.0,170.68965416666666,0.0,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9927191120955675,0.9368252320701606,1203.240962028502,0.6861459719759312,825.5989394123011,807.9907407407406,0.9671866170639878,61.90804341056475,20.51797328361585
59998,00/20240313154214,26,711.9907407407406,1.0,192.0,72448.0,0.0138240000233054,60382.65487799122,171.25543955420966,0.2019620911083635,0.7119083112485277,23.0,162.0,9.0,170.68965416666666,0.0,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.6006702113214313,0.9368252320701606,1001.5211536884296,0.4151702540652351,415.8017918285327,807.9907407407406,0.9671866170639878,63.04504448079884,10.549766929858244
59999,00/20240313162117,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.68210487095,133.44827500000002,6.291900419844223,0.9187146820533768,23.0,162.0,9.0,133.44827499999997,6.295,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.8805843958321501,0.9368252320701606,1203.240962028502,0.6086408822226065,732.3416406554053,807.9907407407406,0.9671866170639878,37.15437820010137,302.1957407604482
59999,00/20240313164202,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.69645111104,133.44827500000002,6.291900419844223,0.964512271922658,23.0,162.0,9.0,133.44827499999997,6.295,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.947243506077652,0.9368252320701606,1203.240962028502,0.6547142169989469,787.7789643155504,807.9907407407406,0.9671866170639878,33.15541788981133,298.22737753732656
59999,00/20240313170241,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.710758951296,133.44827500000002,6.291900419844223,0.995990349264706,23.0,162.0,9.0,133.44827499999997,6.295,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9939915569192835,0.9368252320701606,1203.240962028502,0.6870254583076805,826.657173392206,807.9907407407406,0.9671866170639878,29.023584586106484,294.6658764496399
59999,00/20240313172342,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.72536631095,133.44827500000002,6.291900419844223,0.9958422691993464,23.0,162.0,9.0,133.44827499999997,6.295,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.993769890820164,0.9368252320701606,1203.240962028502,0.6868722474958997,826.4728238676457,807.9907407407406,0.9671866170639878,24.687409037917913,291.3624440728425
59999,00/20240313174419,36,711.9907407407406,1.0,192.0,67584.0,0.0138240000233054,60382.73965495107,133.44827500000002,6.291900419844223,0.9996783152707632,23.0,162.0,9.0,133.44827499999997,6.295,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.999517511713625,0.9368252320701606,934.2812175750722,0.6908448787028965,645.4433944300451,807.9907407407406,0.9671866170639878,20.829687473698048,288.70629135665723
60000,00/20240313180307,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.75266999126,207.9310333333333,6.291900419844223,0.969489469507421,23.0,162.0,9.0,207.9310333333333,6.295,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9545850846896566,0.9368252320701606,1203.240962028502,0.6597885572943988,793.8846184143098,807.9907407407406,0.9671866170639878,56.57314596571083,11.370545844011184
60000,00/20240313182339,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.76696887127,207.9310333333333,6.291900419844223,0.9764986723856208,23.0,162.0,9.0,207.9310333333333,6.295,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9649559442177287,0.9368252320701606,1203.240962028502,0.6669566710180216,802.5095864670515,807.9907407407406,0.9671866170639878,57.11253502567594,2.0323085657981905
60000,00/20240313184414,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.78123959134,207.9310333333333,6.291900419844223,0.964286322167756,23.0,162.0,9.0,207.9310333333333,6.295,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.9469106690952234,0.9368252320701606,1203.240962028502,0.6544841672778976,787.5021590678806,807.9907407407406,0.9671866170639878,56.89764286166312,352.62810407208593
60000,00/20240313190446,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.79553463104,207.9310333333333,6.291900419844223,0.9085533258442264,23.0,162.0,9.0,207.9310333333333,6.295,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.8660154374441629,0.9368252320701606,1203.240962028502,0.5985711333963745,720.2253063903445,807.9907407407406,0.9671866170639878,55.94234172636991,343.50717409729157
60000,00/20240313192522,36,711.9907407407406,1.0,192.0,87040.0,0.0138240000233054,60382.80982071095,207.9310333333333,6.291900419844223,0.8946993293845318,23.0,162.0,9.0,207.9310333333333,6.295,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.8462830990071356,0.9368252320701606,1203.240962028502,0.5849325679942724,703.8148258352305,807.9907407407406,0.9671866170639878,54.307287071154136,335.0011884406191
60000,00/20240313194556,36,711.9907407407406,1.0,192.0,70656.0,0.0138240000233054,60382.8241503111,207.9310333333333,6.291900419844223,0.8945097582863661,23.0,162.0,9.0,207.9310333333333,6.295,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.8460141444330964,0.9368252320701606,976.7485456466663,0.5847466724117527,571.1504618499071,807.9907407407406,0.9671866170639878,52.29939610798461,327.9359477867753
60001,00/20240313200511,36,711.9907407407406,1.0,192.0,14080.0,0.0138240000233054,60382.83745847111,294.85427500000003,-64.39640155200004,0.740071450178872,23.0,162.0,9.0,294.85427500000003,-64.45510797289313,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.636664267638447,0.9368252320701606,194.64192032814003,0.44004856703017947,85.65189812440038,807.9907407407406,0.9671866170639878,34.65579982103206,151.58200133244478
60001,01/20240313200852,36,711.9907407407406,1.0,192.0,14336.0,0.0138240000233054,60382.83999159121,293.17816205744634,-63.64614776070842,0.7653356481481481,23.0,162.0,9.0,293.1782390058027,-63.7029301678174,square_6x6,1.05,832.5,8,711.9907407407406,903.9907407407406,720.5094666121212,square_6x6_1.05_832MHz,0.7377879464668811,0.6695421365786309,0.9368252320701606,198.18086433410622,0.4627730387015661,91.71276080039716,807.9907407407406,0.9671866170639878,35.92014287568426,150.95617718242644
